REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
80000200,2004,2, 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000200,2004,2, 60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 62,5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
80000200,2004,2, 63,7,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0
80000200,2004,2, 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 65,165,2,5,7,10,13,36,30,24,10,8,5,1,0,0,0,0,0,0,14
80000200,2004,2, 66,15,0,0,2,2,2,2,0,1,0,0,2,0,1,1,0,1,0,0,1
80000200,2004,2, 67,108,0,0,0,0,1,7,12,7,14,13,14,8,14,9,3,2,1,0,3
80000200,2004,2, 68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
80000200,2004,2, 69,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80000200,2004,2, 70,152,0,0,0,0,2,8,10,16,32,21,17,14,8,5,8,1,2,0,8
80000200,2004,2, 71,69,0,0,0,0,1,3,3,6,12,15,8,7,4,2,5,1,0,0,2
80000200,2004,2, 72,6,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0
80000200,2004,2, 73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 74,13,0,0,0,0,1,1,1,1,3,1,3,1,1,0,0,0,0,0,0
80000200,2004,2, 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 77,63,0,0,0,0,0,4,5,9,15,5,5,6,1,3,3,0,1,0,6
80000200,2004,2, 78,11,0,0,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0,1
80000200,2004,2, 79,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
80000200,2004,2, 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2004,2, 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 84,6,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0
80000200,2004,2, 85,6,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0
80000200,2004,2, 86,19,0,0,1,1,0,0,0,1,4,1,1,1,2,0,2,2,0,0,3
80000200,2004,2, 87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2, 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 91,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80000200,2004,2, 92,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80000200,2004,2, 93,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2, 94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 97,11,0,0,0,1,0,0,0,0,3,1,0,1,0,0,1,1,0,0,3
80000200,2004,2, 98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2, 99,15,0,0,0,1,4,4,2,1,0,2,1,0,0,0,0,0,0,0,0
80000200,2004,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,109,7,1,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80000200,2004,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,112,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1
80000200,2004,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,117,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80000200,2004,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
80000200,2004,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,122,15,3,1,0,0,1,0,3,4,0,0,1,0,1,1,0,0,0,0,0
80000200,2004,2,123,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,125,9,0,0,0,0,1,0,3,3,0,0,1,0,0,1,0,0,0,0,0
80000200,2004,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,130,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000200,2004,2,132,6,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
80000200,2004,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,136,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,141,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
80000200,2004,2,142,9,0,0,0,0,2,1,0,0,2,0,0,1,1,0,0,0,0,0,2
80000200,2004,2,143,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,151,6,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2
80000200,2004,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,153,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000200,2004,2,154,6,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,156,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2004,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,160,53,5,18,3,4,2,5,0,3,8,1,2,0,0,1,1,0,0,0,0
80000200,2004,2,161,17,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80000200,2004,2,164,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,167,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,169,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2004,2,170,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
80000200,2005,1,  1,600,28,40,17,29,29,48,46,58,33,36,42,26,25,35,19,25,17,9,38
80000200,2005,1,  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,  3,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
80000200,2005,1,  4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
80000200,2005,1,  5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,  6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2005,1,  7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
80000200,2005,1,  8,15,0,0,2,2,4,0,0,1,0,2,2,0,1,0,0,0,1,0,0
80000200,2005,1,  9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 11,30,0,0,0,0,0,0,1,1,1,3,1,4,4,3,0,2,1,2,7
80000200,2005,1, 12,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0
80000200,2005,1, 13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2005,1, 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1, 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 18,23,0,0,0,0,0,0,1,1,1,3,1,2,1,3,0,1,1,1,7
80000200,2005,1, 19,16,0,0,0,0,0,3,0,0,0,1,3,0,2,3,1,1,1,1,0
80000200,2005,1, 20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2005,1, 21,9,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,3,0,0
80000200,2005,1, 22,11,0,0,0,0,0,0,0,2,1,0,1,1,1,3,1,1,0,0,0
80000200,2005,1, 23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
80000200,2005,1, 24,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
80000200,2005,1, 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 31,32,0,0,1,1,1,3,1,2,4,3,4,0,3,3,4,1,0,0,1
80000200,2005,1, 32,18,0,0,1,1,0,2,0,0,2,3,4,0,2,1,1,1,0,0,0
80000200,2005,1, 33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80000200,2005,1, 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 40,12,0,0,0,0,1,1,1,2,1,0,0,0,1,2,2,0,0,0,1
80000200,2005,1, 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 42,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000200,2005,1, 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 44,8,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,1,0,0,0
80000200,2005,1, 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 46,11,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,3
80000200,2005,1, 47,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1, 48,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
80000200,2005,1, 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 54,7,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,3
80000200,2005,1, 55,9,0,1,0,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
80000200,2005,1, 56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 60,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1, 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 62,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80000200,2005,1, 63,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
80000200,2005,1, 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 65,177,6,9,5,6,11,26,30,33,15,5,8,2,0,4,1,2,0,0,14
80000200,2005,1, 66,11,1,3,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
80000200,2005,1, 67,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80000200,2005,1, 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1, 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,100,8,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
80000200,2005,1,101,64,0,0,0,0,0,0,0,0,1,1,4,1,6,10,8,14,9,5,5
80000200,2005,1,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2005,1,109,10,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2005,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,112,12,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0,0,0,1
80000200,2005,1,113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2005,1,114,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80000200,2005,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,118,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,120,7,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,1
80000200,2005,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1,122,15,6,1,0,0,0,1,3,1,1,0,0,1,0,1,0,0,0,0,0
80000200,2005,1,123,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,125,6,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0
80000200,2005,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,130,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,131,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,132,9,1,0,0,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0
80000200,2005,1,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,140,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2005,1,141,5,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2005,1,142,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
80000200,2005,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,147,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
80000200,2005,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,153,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,154,12,0,0,1,2,2,2,0,0,1,2,0,0,0,1,1,0,0,0,0
80000200,2005,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2005,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
